"","PROBEID","ENTREZID","SYMBOL","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"65059_at","65059_at","65059","RAPH1","Ras association (RalGDS/AF-6) and pleckstrin homology domains 1",0.306881747999999,6.81909491665116,5.06001627367476,3.34958459002802e-05,0.0140550599448842,2.38988150788358
"140606_at","140606_at","140606","SELENOM","selenoprotein M",-0.344809911399999,6.45697972423256,-5.02450568871661,3.6687002008532e-05,0.0143639455855547,2.30684254422036
"2487_at","2487_at","2487","FRZB","frizzled related protein",0.853095156099998,6.72485518211628,5.00075889044741,3.89899928970014e-05,0.0143639455855547,2.25127677366289
"3912_at","3912_at","3912","LAMB1","laminin subunit beta 1",0.426597672699996,7.3194819865814,4.99695651371291,3.93720277624692e-05,0.0143639455855547,2.24237694997806
"124790_at","124790_at","124790","HEXIM2","HEXIM P-TEFb complex subunit 2",0.357337707600001,6.43718730946512,4.98730116004981,4.03591289404772e-05,0.0143639455855547,2.21977460731551
"57381_at","57381_at","57381","RHOJ","ras homolog family member J",0.311320614699995,7.22606097695349,4.97482753915956,4.16712853524948e-05,0.0143639455855547,2.19056854260437
"64328_at","64328_at","64328","XPO4","exportin 4",-0.379481843049989,9.51567698946512,-4.97395418309671,4.17647484248498e-05,0.0143639455855547,2.18852337777496
"80243_at","80243_at","80243","PREX2","phosphatidylinositol-3,4,5-trisphosphate dependent Rac exchange factor 2",0.265607552599997,6.67149456,4.96734165961344,4.24792664865411e-05,0.0143639455855547,2.1730375149912
"8237_at","8237_at","8237","USP11","ubiquitin specific peptidase 11",-0.193569435300001,7.35100860304651,-4.95057689810969,4.43463479780752e-05,0.0143639455855547,2.13376748763509
"767_at","767_at","767","CA8","carbonic anhydrase 8",0.297982191850002,4.29679187348837,4.95007150865491,4.44038958972507e-05,0.0143639455855547,2.13258346680633
"79772_at","79772_at","79772","MCTP1","multiple C2 and transmembrane domain containing 1",0.354706118250007,5.43448730830233,4.92392954146716,4.74852845167601e-05,0.0143639455855547,2.07132378712415
"8553_at","8553_at","8553","BHLHE40","basic helix-loop-helix family member e40",0.304098257050001,8.51104415867442,4.92332124719738,4.75594872331041e-05,0.0143639455855547,2.06989801043382
"84282_at","84282_at","84282","RNF135","ring finger protein 135",0.232548439950002,5.6435804325814,4.92098640849697,4.78453856178198e-05,0.0143639455855547,2.06442526131619
"54567_at","54567_at","54567","DLL4","delta like canonical Notch ligand 4",0.385414073200002,6.22348082753488,4.91316101360506,4.88162473996788e-05,0.0143639455855547,2.04608134361923
"3909_at","3909_at","3909","LAMA3","laminin subunit alpha 3",0.283812557750001,4.62249129644186,4.89679030044119,5.09117728891621e-05,0.0143639455855547,2.00769826019358
"115265_at","115265_at","115265","DDIT4L","DNA damage inducible transcript 4 like",0.435633719649999,9.50639758367442,4.88285450048447,5.2766666170834e-05,0.0143639455855547,1.97501626065904
"6591_at","6591_at","6591","SNAI2","snail family transcriptional repressor 2",0.313082164350002,7.11375071934884,4.88048482430522,5.30887608542826e-05,0.0143639455855547,1.9694582400222
"9708_at","9708_at","9708","PCDHGA8","protocadherin gamma subfamily A, 8",-0.455237533649997,5.43550760862791,-4.87659392122393,5.36219135895929e-05,0.0143639455855547,1.96033178650377
"55466_at","55466_at","55466","DNAJA4","DnaJ heat shock protein family (Hsp40) member A4",-0.285027345199996,8.30917386418605,-4.87571024538381,5.37437468663408e-05,0.0143639455855547,1.95825897351892
"10160_at","10160_at","10160","FARP1","FERM, ARH/RhoGEF and pleckstrin domain protein 1",0.2372546432,6.29684161097674,4.87428163296769,5.3941299230797e-05,0.0143639455855547,1.95490786091734
"6343_at","6343_at","6343","SCT","secretin",0.308295438599999,5.38623155869767,4.86241401221049,5.56108244767544e-05,0.0144857985619065,1.92706713624803
"2771_at","2771_at","2771","GNAI2","G protein subunit alpha i2",0.239484847350001,7.66071132095349,4.85629946810257,5.6491162153748e-05,0.0144857985619065,1.91272093365601
"408_at","408_at","408","ARRB1","arrestin beta 1",0.262071179299999,6.84149950525581,4.79553058213583,6.60377888081258e-05,0.0162616925287054,1.77007986719791
"3563_at","3563_at","3563","IL3RA","interleukin 3 receptor subunit alpha",0.372067722300001,4.61192530934884,4.7909101925444,6.68266642677876e-05,0.0162616925287054,1.75923031061597
"7306_at","7306_at","7306","TYRP1","tyrosinase related protein 1",-0.457234597599997,3.95376948513954,-4.79025160636075,6.69398768062545e-05,0.0162616925287054,1.75768377997065
"6641_at","6641_at","6641","SNTB1","syntrophin beta 1",0.22418031885001,7.66821380888372,4.77153674101244,7.02386550214387e-05,0.0167425072172768,1.71373195158894
"4015_at","4015_at","4015","LOX","lysyl oxidase",0.538174979550002,3.80831039895349,4.76549883911947,7.1337324028261e-05,0.0167425072172768,1.6995501728966
"84529_at","84529_at","84529","CDIN1","CDAN1 interacting nuclease 1",0.342501382500009,8.27395575532558,4.74779293818962,7.46594653809675e-05,0.0172301602855043,1.65795802971674
"100033432_at","100033432_at","100033432","SNORD116-21","small nucleolar RNA, C/D box 116-21",-0.470064356799995,8.50953634718605,-4.72564847169733,7.90334979012871e-05,0.0179406040235922,1.60593046008106
"23328_at","23328_at","23328","SASH1","SAM and SH3 domain containing 1",0.265914942850001,7.05824324286047,4.70728420248629,8.2854978415562e-05,0.018493031956175,1.56277758535265
"27231_at","27231_at","27231","NMRK2","nicotinamide riboside kinase 2",0.515586619499995,8.84924265490698,4.70130765103956,8.41381536245413e-05,0.018493031956175,1.54873253387497
"220441_at","220441_at","220441","RNF152","ring finger protein 152",0.300327329350001,5.47057123934884,4.69040140386598,8.65312584828651e-05,0.0186918412606229,1.52310120041259
"80311_at","80311_at","80311","KLHL15","kelch like family member 15",-0.212655804250002,5.51099957518605,-4.68499615437048,8.77424483238598e-05,0.0186918412606229,1.51039742896296
"168507_at","168507_at","168507","PKD1L1","polycystin 1 like 1, transient receptor potential channel interacting",0.280818570949999,5.88549867595349,4.65554461969352,9.46463100941894e-05,0.019710767180856,1.44117227613454
"80000_at","80000_at","80000","GREB1L","GREB1 like retinoic acid receptor coactivator",-0.244571756749994,6.21831961390698,-4.64235954775573,9.7910798891344e-05,0.019710767180856,1.41017820786999
"2328_at","2328_at","2328","FMO3","flavin containing dimethylaniline monoxygenase 3",0.483522698400002,5.88437643744186,4.63863800248395,9.88524386561157e-05,0.019710767180856,1.40142973362109
"55959_at","55959_at","55959","SULF2","sulfatase 2",0.280122875850002,6.62766349706977,4.6345177540138,9.99055325379005e-05,0.019710767180856,1.3917438825567
"153579_at","153579_at","153579","BTNL9","butyrophilin like 9",0.347473094700003,7.27304184618605,4.63099581849717,0.000100814596810979,0.019710767180856,1.38346444795821
"24144_at","24144_at","24144","TFIP11","tuftelin interacting protein 11",0.268082237699999,6.30588591162791,4.63002643765092,0.000101066257661644,0.019710767180856,1.38118559425516
"344148_at","344148_at","344148","NCKAP5","NCK associated protein 5",0.282390619149998,3.61565178323256,4.61380738470233,0.000105371332755562,0.0199095847254034,1.34305649142594
"127294_at","127294_at","127294","MYOM3","myomesin 3",-0.364042913199995,8.65438983095349,-4.60830678125646,0.000106872642744333,0.0199095847254034,1.33012492879474
"152273_at","152273_at","152273","FGD5","FYVE, RhoGEF and PH domain containing 5",0.340184588300001,4.90883260155814,4.60667167206855,0.000107323033066952,0.0199095847254034,1.32628087080668
"729359_at","729359_at","729359","PLIN4","perilipin 4",-0.3802664394,8.4947158714186,-4.60481413728536,0.000107836993890753,0.0199095847254034,1.32191389055289
"57519_at","57519_at","57519","STARD9","StAR related lipid transfer domain containing 9",0.256071120550005,5.37502016295349,4.58655121558227,0.000113023071194499,0.0203604359344675,1.27897812911933
"3910_at","3910_at","3910","LAMA4","laminin subunit alpha 4",0.376148015950002,6.80942655632558,4.58587528213278,0.000113219727518885,0.0203604359344675,1.27738901284738
"2537_at","2537_at","2537","IFI6","interferon alpha inducible protein 6",0.270167605000002,6.25585948493023,4.56342258629874,0.000119950180328704,0.0212766506187089,1.22460287273467
"23331_at","23331_at","23331","TTC28","tetratricopeptide repeat domain 28",0.190852554850001,6.42327357504651,4.55391428962304,0.000122919574734111,0.0212766506187089,1.20224916588198
"183_at","183_at","183","AGT","angiotensinogen",-0.205878763649999,6.76984135667442,-4.55389950985546,0.000122924247092996,0.0212766506187089,1.20221441931905
"126626_at","126626_at","126626","GABPB2","GA binding protein transcription factor subunit beta 2",-0.20107846875,6.27928754539535,-4.53688411055788,0.000128422785042769,0.0219539543763854,1.16221257988714
"6507_at","6507_at","6507","SLC1A3","solute carrier family 1 member 3",-0.297505225449996,6.40933469081395,-4.53010024293,0.00013068289743626,0.022067879034145,1.14626466495181
"1580_at","1580_at","1580","CYP4B1","cytochrome P450 family 4 subfamily B member 1",-0.40406479525,6.31330088697674,-4.51718247818443,0.000135097001866651,0.0225384118656327,1.11589768157924
"128553_at","128553_at","128553","TSHZ2","teashirt zinc finger homeobox 2",0.291053575750002,5.41482020623256,4.51029937723637,0.000137509497984592,0.0226677859356267,1.09971747937854
"2152_at","2152_at","2152","F3","coagulation factor III, tissue factor",0.248006844550001,4.5993129404186,4.50475208297421,0.000139485066235139,0.0227229377900938,1.08667768837175
"27122_at","27122_at","27122","DKK3","dickkopf WNT signaling pathway inhibitor 3",0.229867291350002,5.69730190725581,4.4911854514093,0.000144436783051856,0.0232560015688261,1.05478850119836
"23194_at","23194_at","23194","FBXL7","F-box and leucine rich repeat protein 7",0.274367791950004,5.10225242506977,4.48641249830663,0.000146220282505062,0.0232725546189378,1.04356987976549
"6624_at","6624_at","6624","FSCN1","fascin actin-bundling protein 1",0.366118725399999,5.91277102039535,4.46827602183958,0.000153200034240091,0.0240005615835442,1.00094355286829
"114327_at","114327_at","114327","EFHC1","EF-hand domain containing 1",0.249698702399999,4.63044906702326,4.46039031236088,0.000156337592813532,0.0240005615835442,0.982411165819454
"56105_at","56105_at","56105","PCDHGA11","protocadherin gamma subfamily A, 11",-0.34539735815,5.76521457588372,-4.45859944337546,0.000157059027626716,0.0240005615835442,0.978202538437472
"140576_at","140576_at","140576","S100A16","S100 calcium binding protein A16",0.262051294850004,5.89216704223256,4.45694763930896,0.000157727385289415,0.0240005615835442,0.974320766000503
"5213_at","5213_at","5213","PFKM","phosphofructokinase, muscle",0.191763633499999,11.0203488969767,4.44593445155532,0.000162256670825668,0.0244213926187285,0.948440724331284
"27436_at","27436_at","27436","EML4","EMAP like 4",0.280968934050001,5.9597996622093,4.42926245188112,0.000169361195806158,0.0252166072938481,0.909267142275167
"55711_at","55711_at","55711","FAR2","fatty acyl-CoA reductase 2",0.218119269849998,4.69943335174419,4.41887269133595,0.000173944650614431,0.0252989764849753,0.884857499699214
"7991_at","7991_at","7991","TUSC3","tumor suppressor candidate 3",0.351726067200002,6.13895086039535,4.41418015350123,0.000176055106422158,0.0252989764849753,0.873833634515891
"79589_at","79589_at","79589","RNF128","ring finger protein 128",-0.224220145449995,6.27656563646512,-4.41073354526786,0.000177621449220028,0.0252989764849753,0.865737060103437
"25825_at","25825_at","25825","BACE2","beta-secretase 2",0.210051783299999,5.96610366348837,4.4053343386093,0.000180103136380627,0.0252989764849753,0.85305409934868
"54739_at","54739_at","54739","XAF1","XIAP associated factor 1",0.274432315199999,7.3698396432093,4.40255272125451,0.000181395134037177,0.0252989764849753,0.846520230951366
"11067_at","11067_at","11067","DEPP1","DEPP1 autophagy regulator",0.382243979950001,6.09950599525581,4.39999318893424,0.000182592136472222,0.0252989764849753,0.840508191729953
"57556_at","57556_at","57556","SEMA6A","semaphorin 6A",0.34716433635,5.85956672997674,4.39697525079761,0.000184013635138964,0.0252989764849753,0.83341961596731
"5315_at","5315_at","5315","PKM","pyruvate kinase M1/2",0.271918626500005,11.1836974993023,4.39588324248839,0.00018453070159475,0.0252989764849753,0.830854746673261
"55504_at","55504_at","55504","TNFRSF19","TNF receptor superfamily member 19",0.30719832515,4.54416973525581,4.38747238674015,0.000188562066346071,0.0255982248303338,0.81110064328653
"5019_at","5019_at","5019","OXCT1","3-oxoacid CoA-transferase 1",-0.4751901497,6.41504184655814,-4.37209090085606,0.000196162781944711,0.0259325276526198,0.774979844911976
"115207_at","115207_at","115207","KCTD12","potassium channel tetramerization domain containing 12",0.263292700100006,6.81511376044186,4.36762974288645,0.000198423802158019,0.0259325276526198,0.76450480415378
"8751_at","8751_at","8751","ADAM15","ADAM metallopeptidase domain 15",0.235813642849999,6.49378246088372,4.36083493709733,0.00020191753933089,0.0259325276526198,0.748551342155538
"131377_at","131377_at","131377","KLHL40","kelch like family member 40",-0.288369408649999,8.51750447560465,-4.36055559079539,0.00020206247665724,0.0259325276526198,0.74789549678201
"23452_at","23452_at","23452","ANGPTL2","angiopoietin like 2",0.434726395950007,7.31129185516279,4.36001200163161,0.000202344811990065,0.0259325276526198,0.746619272383214
"1948_at","1948_at","1948","EFNB2","ephrin B2",0.2745211167,5.98735335065116,4.35375841228081,0.000205621262363403,0.0259325276526198,0.731937903148265
"64855_at","64855_at","64855","NIBAN2","niban apoptosis regulator 2",0.346289958899999,5.23784363751163,4.35334347799359,0.000205840518840439,0.0259325276526198,0.73096381643653
"135112_at","135112_at","135112","NCOA7","nuclear receptor coactivator 7",0.244776257100003,5.68309836537209,4.35302883384487,0.000206006935927506,0.0259325276526198,0.73022517126376
"54538_at","54538_at","54538","ROBO4","roundabout guidance receptor 4",0.254571861100003,6.21940839839535,4.34949531675319,0.000207885058038277,0.0259331927806849,0.721930249471329
"5175_at","5175_at","5175","PECAM1","platelet and endothelial cell adhesion molecule 1",0.363154330900005,7.76321683967442,4.34263903424396,0.000211578049652988,0.0261582254780797,0.705836274578944
"8322_at","8322_at","8322","FZD4","frizzled class receptor 4",0.230753206700006,7.09856477527907,4.33218896918045,0.00021733275705925,0.0264427314708511,0.681309457038766
"9211_at","9211_at","9211","LGI1","leucine rich glioma inactivated 1",-0.547813003499998,6.28318709669767,-4.33153411720182,0.000217698518644979,0.0264427314708511,0.679772609398857
"1442_at","1442_at","1442","CSH1","chorionic somatomammotropin hormone 1",-0.366213181799997,5.28561061134884,-4.31116455403282,0.000229386808975674,0.0275719576815907,0.631975571445826
"285025_at","285025_at","285025","CCDC141","coiled-coil domain containing 141",-0.398027982599999,6.30436800465116,-4.30847237075986,0.000230977619055717,0.0275719576815907,0.625659510001487
"25903_at","25903_at","25903","OLFML2B","olfactomedin like 2B",0.533289440500003,5.453968297,4.29408594998273,0.000239666421281888,0.028364623380259,0.591912592500464
"5168_at","5168_at","5168","ENPP2","ectonucleotide pyrophosphatase/phosphodiesterase 2",0.331162546349996,6.20091952190698,4.28704204023696,0.000244038440869675,0.028472642651022,0.575392328809038
"29799_at","29799_at","29799","YPEL1","yippee like 1",0.364894117800002,6.66752052897674,4.28600051414075,0.000244691592075657,0.028472642651022,0.572949781336224
"10217_at","10217_at","10217","CTDSPL","CTD small phosphatase like",0.315367103850002,6.76045322323256,4.28246010987764,0.000246924839159375,0.0284930687319989,0.564647293025138
"8789_at","8789_at","8789","FBP2","fructose-bisphosphatase 2",0.359361370400011,9.6377744107907,4.27794019913528,0.000249805424386857,0.0285872372849984,0.55404855265625
"1793_at","1793_at","1793","DOCK1","dedicator of cytokinesis 1",0.234307381799999,6.22027005439535,4.26946371110084,0.000255297955257131,0.0289763179216844,0.534174368144678
"64420_at","64420_at","64420","SUSD1","sushi domain containing 1",0.282919703150003,4.19353949295349,4.26335178310515,0.000259332648367862,0.0291949526987788,0.519846123230502
"26074_at","26074_at","26074","CFAP61","cilia and flagella associated protein 61",-0.556455500449995,6.883363572,-4.25851191016459,0.000262572528038836,0.0293213048044658,0.508501143328619
"2113_at","2113_at","2113","ETS1","ETS proto-oncogene 1, transcription factor",0.273353167600001,7.212593075,4.2408642446131,0.0002747305730355,0.0304335539585805,0.467142947529745
"79630_at","79630_at","79630","C1orf54","chromosome 1 open reading frame 54",0.248725129500003,3.85905191155814,4.23655353991527,0.000277784377498036,0.0305276212318675,0.457042826643152
"3339_at","3339_at","3339","HSPG2","heparan sulfate proteoglycan 2",0.350019966400004,8.03007898218605,4.22475366163558,0.000286317263490457,0.0309164533423156,0.429399979977362
"9547_at","9547_at","9547","CXCL14","C-X-C motif chemokine ligand 14",0.296132586450001,8.42875165760465,4.22440044765357,0.000286576658064738,0.0309164533423156,0.428572634225704
"7352_at","7352_at","7352","UCP3","uncoupling protein 3",0.365741765499999,9.44865665027907,4.2224399165013,0.000288020689041577,0.0309164533423156,0.423980526509778
"23362_at","23362_at","23362","PSD3","pleckstrin and Sec7 domain containing 3",0.235088782100002,3.977520523,4.20670883471724,0.000299872093096115,0.0319409913315532,0.387141129979484
"8835_at","8835_at","8835","SOCS2","suppressor of cytokine signaling 2",0.265012586800001,4.21669998434884,4.20312505792794,0.00030263902830732,0.0319896383585608,0.378750381246068
"639_at","639_at","639","PRDM1","PR/SET domain 1",0.280911581849999,4.26656670372093,4.19781620900389,0.000306784492253304,0.0321821580623599,0.366321967308848
"7060_at","7060_at","7060","THBS4","thrombospondin 4",0.576432633399999,7.52587283732558,4.19384709536782,0.000309920591693863,0.0322666949863528,0.357030978383657
"8436_at","8436_at","8436","CAVIN2","caveolae associated protein 2",0.26335785895,6.18873353886046,4.18613007958593,0.000316109364853687,0.0324360088352168,0.338969316700045
"58480_at","58480_at","58480","RHOU","ras homolog family member U",-0.225391651949993,7.26097717734884,-4.18597897608855,0.000316231760869089,0.0324360088352168,0.338615692556576
"9778_at","9778_at","9778","KIAA0232","KIAA0232",-0.168152723099993,7.59794903316279,-4.17443285381242,0.000325724722068052,0.0331640457829141,0.311598415190673
"400961_at","400961_at","400961","PAIP2B","poly(A) binding protein interacting protein 2B",-0.302442570399988,9.07366677906977,-4.16562257729354,0.000333158041252324,0.0336732802716856,0.290988080173345
"116441_at","116441_at","116441","TM4SF18","transmembrane 4 L six family member 18",0.368301665950004,6.647422915,4.15413299839993,0.000343105263546569,0.0344273810458648,0.264116897876741
"116496_at","116496_at","116496","NIBAN1","niban apoptosis regulator 1",0.342909593000005,7.874643239,4.15060485279351,0.000346218498039697,0.0344898384342136,0.255867089218656
"4125_at","4125_at","4125","MAN2B1","mannosidase alpha class 2B member 1",0.235201678650003,5.88321020025581,4.13812294569145,0.000357459069190824,0.0353552552220382,0.226687096891376
"84441_at","84441_at","84441","MAML2","mastermind like transcriptional coactivator 2",0.243820451800001,6.01263677969767,4.12940478085574,0.000365524088571434,0.0358965393932528,0.206311830847583
"23171_at","23171_at","23171","GPD1L","glycerol-3-phosphate dehydrogenase 1 like",-0.199163998550004,9.05825205460465,-4.11939483598723,0.000375006749656709,0.0365684398767355,0.18292369606017
"5515_at","5515_at","5515","PPP2CA","protein phosphatase 2 catalytic subunit alpha",-0.239244175699998,8.566780395,-4.10939046336523,0.000384727674011801,0.0372540146995903,0.15955531411242
"23597_at","23597_at","23597","ACOT9","acyl-CoA thioesterase 9",-0.243394881799999,7.36481100767442,-4.10553642072157,0.000388538784680538,0.0373617816074403,0.150554807567724
"79139_at","79139_at","79139","DERL1","derlin 1",-0.3195708756,8.34109494130232,-4.09645414098169,0.000397668454533933,0.0379759661374577,0.12934868326625
"51778_at","51778_at","51778","MYOZ2","myozenin 2",-0.349390403649997,10.0454747894419,-4.09262441161136,0.00040158156870122,0.038086986176752,0.120408435957906
"79733_at","79733_at","79733","E2F8","E2F transcription factor 8",0.31586912735,7.46109126530233,4.07843171588671,0.000416418698321984,0.0392255082698266,0.0872857788222392
"622_at","622_at","622","BDH1","3-hydroxybutyrate dehydrogenase 1",-0.387455449849999,5.36993225111628,-4.07225028046165,0.000423049302126293,0.039551854632969,0.072864292260971
"947_at","947_at","947","CD34","CD34 molecule",0.273852507699996,8.68795511030233,4.06916154788445,0.000426401531720897,0.039551854632969,0.0656592531555029
"221184_at","221184_at","221184","CPNE2","copine 2",0.182275942850003,6.26849106125581,4.06728385962704,0.000428452241997931,0.039551854632969,0.0612795508724755
"4430_at","4430_at","4430","MYO1B","myosin IB",0.311705939900002,6.88546270855814,4.06373557513114,0.00043235418027296,0.0396477373128456,0.0530039198145822
"53353_at","53353_at","53353","LRP1B","LDL receptor related protein 1B",-0.378462172450003,4.39095755288372,-4.06035825507093,0.000436100779511391,0.0397282071966725,0.0451279226101935
"8987_at","8987_at","8987","STBD1","starch binding domain 1",0.285930314700006,4.46015751153488,4.05529738259591,0.000441775245498638,0.0399821034275793,0.0333274865605215
"8821_at","8821_at","8821","INPP4B","inositol polyphosphate-4-phosphatase type II B",-0.222623835449999,7.81094632311628,-4.04878932162667,0.00044917987722896,0.0403882711687624,0.0181555797513226
"89795_at","89795_at","89795","NAV3","neuron navigator 3",0.324591981999999,4.33037764676744,4.04453135797244,0.000454090754262881,0.0405664172534071,0.00823101847497654
"7140_at","7140_at","7140","TNNT3","troponin T3, fast skeletal type",0.191766257999999,11.9360928523256,4.04012051974126,0.000459233965637787,0.0407629020652976,-0.00204834041842261
"23037_at","23037_at","23037","PDZD2","PDZ domain containing 2",0.27061828115,5.66209054130233,4.03644668845361,0.000463561757471798,0.0408849659599489,-0.0106089254297661
"286753_at","286753_at","286753","TRARG1","trafficking regulator of GLUT4 (SLC2A4) 1",-0.217388857900004,4.26388758516279,-4.02295830485433,0.000479799920832403,0.0420493006567487,-0.0420294452756753
"1281_at","1281_at","1281","COL3A1","collagen type III alpha 1 chain",0.733919047699999,6.62911933202326,4.02002315230885,0.000483407285219153,0.0420830133960648,-0.0488647390178638
"9908_at","9908_at","9908","G3BP2","G3BP stress granule assembly factor 2",-0.173717726749995,8.72040440397674,-4.01771499727571,0.000486262883178333,0.0420830133960648,-0.0542393918467372
"58494_at","58494_at","58494","JAM2","junctional adhesion molecule 2",0.338075188700006,7.31862574637209,4.01053217544279,0.000495256452529886,0.0425644578727697,-0.0709620594719444
"56106_at","56106_at","56106","PCDHGA10","protocadherin gamma subfamily A, 10",-0.299970387899999,6.750715942,-4.00838734684563,0.000497973725383743,0.0425644578727697,-0.0759546824463433
"84816_at","84816_at","84816","RTN4IP1","reticulon 4 interacting protein 1",-0.28178987135,5.99878591344186,-3.99715177326539,0.000512450645774644,0.0434857904009309,-0.102101772143202
